time=1661421759.0925112 Pos: [11.6525  0.      0.8775] angle 0
time=1661421759.138058 Pos: [11.6925  0.      0.8775] angle 0
time=1661421759.1784322 Pos: [11.7325  0.      0.8775] angle 0
time=1661421759.2200415 Pos: [11.7725  0.      0.8775] angle 0
time=1661421759.260476 Pos: [11.8125  0.      0.8775] angle 0
time=1661421759.3005826 Pos: [11.8525  0.      0.8775] angle 0
time=1661421759.3422956 Pos: [11.8925  0.      0.8775] angle 0
time=1661421759.3844273 Pos: [11.9325  0.      0.8775] angle 0
time=1661421759.424515 Pos: [11.9725  0.      0.8775] angle 0
time=1661421759.4638221 Pos: [12.0125  0.      0.8775] angle 0
time=1661421759.503305 Pos: [12.0525  0.      0.8775] angle 0
time=1661421759.5425615 Pos: [12.0925  0.      0.8775] angle 0
time=1661421759.5844448 Pos: [12.1325  0.      0.8775] angle 0
time=1661421759.6276224 Pos: [12.1725  0.      0.8775] angle 0
time=1661421759.6686025 Pos: [12.2125  0.      0.8775] angle 0
time=1661421759.708382 Pos: [12.2525  0.      0.8775] angle 0
time=1661421759.749631 Pos: [12.2925  0.      0.8775] angle 0
time=1661421759.7895033 Pos: [12.3325  0.      0.8775] angle 0
time=1661421759.8308268 Pos: [12.3725  0.      0.8775] angle 0
time=1661421759.8721814 Pos: [12.4125  0.      0.8775] angle 0
time=1661421759.911812 Pos: [12.4525  0.      0.8775] angle 0
time=1661421759.9521453 Pos: [12.4925  0.      0.8775] angle 0
time=1661421759.993507 Pos: [12.5325  0.      0.8775] angle 0
time=1661421760.0358107 Pos: [12.5725  0.      0.8775] angle 0
time=1661421760.0781057 Pos: [12.6125  0.      0.8775] angle 0
time=1661421760.1197345 Pos: [12.6525  0.      0.8775] angle 0
time=1661421760.1696928 Pos: [12.6925  0.      0.8775] angle 0
time=1661421760.2138073 Pos: [12.7325  0.      0.8775] angle 0
time=1661421760.2535608 Pos: [12.7725  0.      0.8775] angle 0
time=1661421760.2938454 Pos: [12.8125  0.      0.8775] angle 0
time=1661421760.3352108 Pos: [12.8525  0.      0.8775] angle 0
time=1661421760.3759408 Pos: [12.8925  0.      0.8775] angle 0
time=1661421760.4168875 Pos: [12.9325  0.      0.8775] angle 0
time=1661421760.457407 Pos: [12.9725  0.      0.8775] angle 0
time=1661421760.4974637 Pos: [13.0125  0.      0.8775] angle 0
time=1661421760.5370657 Pos: [13.0525  0.      0.8775] angle 0
time=1661421760.5768652 Pos: [13.0925  0.      0.8775] angle 0
time=1661421760.6186984 Pos: [13.1325  0.      0.8775] angle 0
time=1661421760.6624613 Pos: [13.1725  0.      0.8775] angle 0
time=1661421760.7021136 Pos: [13.2125  0.      0.8775] angle 0
time=1661421760.7415624 Pos: [13.2525  0.      0.8775] angle 0
time=1661421760.7811668 Pos: [13.2925  0.      0.8775] angle 0
time=1661421760.8217013 Pos: [13.3325  0.      0.8775] angle 0
time=1661421760.8618631 Pos: [13.3725  0.      0.8775] angle 0
time=1661421760.9019208 Pos: [13.4125  0.      0.8775] angle 0
time=1661421760.9414 Pos: [13.4525  0.      0.8775] angle 0
time=1661421760.9819763 Pos: [13.4925  0.      0.8775] angle 0
time=1661421761.0219326 Pos: [13.5325  0.      0.8775] angle 0
time=1661421761.0627098 Pos: [13.5725  0.      0.8775] angle 0
time=1661421761.1023932 Pos: [13.6125  0.      0.8775] angle 0
time=1661421761.1427903 Pos: [13.6525  0.      0.8775] angle 0
time=1661421761.1824062 Pos: [13.6925  0.      0.8775] angle 0
time=1661421761.2235732 Pos: [13.7325  0.      0.8775] angle 0
time=1661421761.2657175 Pos: [13.7725  0.      0.8775] angle 0
time=1661421761.3050177 Pos: [13.8125  0.      0.8775] angle 0
time=1661421761.3449717 Pos: [13.8525  0.      0.8775] angle 0
time=1661421761.3836496 Pos: [13.8925  0.      0.8775] angle 0
time=1661421761.424047 Pos: [13.9325  0.      0.8775] angle 0
time=1661421761.4628468 Pos: [13.9725  0.      0.8775] angle 0
time=1661421761.502671 Pos: [14.0125  0.      0.8775] angle 0
time=1661421761.5423007 Pos: [14.0525  0.      0.8775] angle 0
time=1661421761.5808134 Pos: [14.0925  0.      0.8775] angle 0
time=1661421761.6209562 Pos: [14.1325  0.      0.8775] angle 0
time=1661421761.6621456 Pos: [14.1725  0.      0.8775] angle 0
time=1661421761.7017944 Pos: [14.2125  0.      0.8775] angle 0
time=1661421761.742502 Pos: [14.2525  0.      0.8775] angle 0
time=1661421761.7824664 Pos: [14.2925  0.      0.8775] angle 0
time=1661421761.821068 Pos: [14.3325  0.      0.8775] angle 0
time=1661421761.859092 Pos: [14.3725  0.      0.8775] angle 0
time=1661421761.898475 Pos: [14.4125  0.      0.8775] angle 0
time=1661421761.9385092 Pos: [14.4525  0.      0.8775] angle 0
time=1661421761.9773371 Pos: [14.4925  0.      0.8775] angle 0
time=1661421762.0180485 Pos: [14.5325  0.      0.8775] angle 0
time=1661421762.0582001 Pos: [14.5725  0.      0.8775] angle 0
time=1661421762.0974584 Pos: [14.6125  0.      0.8775] angle 0
time=1661421762.1364853 Pos: [14.6525  0.      0.8775] angle 0
time=1661421762.1749642 Pos: [14.6925  0.      0.8775] angle 0
time=1661421762.215119 Pos: [14.7325  0.      0.8775] angle 0
time=1661421762.2558708 Pos: [14.7725  0.      0.8775] angle 0
time=1661421762.3073776 Pos: [14.8125  0.      0.8775] angle 0
time=1661421762.3474407 Pos: [14.8525  0.      0.8775] angle 0
time=1661421762.3866463 Pos: [14.8925  0.      0.8775] angle 0
time=1661421762.4249332 Pos: [14.9325  0.      0.8775] angle 0
time=1661421762.462614 Pos: [14.9725  0.      0.8775] angle 0
time=1661421762.5017352 Pos: [15.0125  0.      0.8775] angle 0
time=1661421762.5398223 Pos: [15.0525  0.      0.8775] angle 0
time=1661421762.579123 Pos: [15.0925  0.      0.8775] angle 0
time=1661421762.6179307 Pos: [15.1325  0.      0.8775] angle 0
time=1661421762.6559374 Pos: [15.1725  0.      0.8775] angle 0
time=1661421762.6963525 Pos: [15.2125  0.      0.8775] angle 0
time=1661421762.735189 Pos: [15.2525  0.      0.8775] angle 0
time=1661421762.772906 Pos: [15.2925  0.      0.8775] angle 0
time=1661421762.81252 Pos: [15.3325  0.      0.8775] angle 0
time=1661421762.8525288 Pos: [15.3725  0.      0.8775] angle 0
time=1661421762.891083 Pos: [15.4125  0.      0.8775] angle 0
time=1661421762.9292123 Pos: [15.4525  0.      0.8775] angle 0
time=1661421762.9672062 Pos: [15.4925  0.      0.8775] angle 0
time=1661421763.0092227 Pos: [15.5325  0.      0.8775] angle 0
time=1661421763.048639 Pos: [15.5725  0.      0.8775] angle 0
time=1661421763.0883398 Pos: [15.6125  0.      0.8775] angle 0
time=1661421763.1272836 Pos: [15.6525  0.      0.8775] angle 0
time=1661421763.1658652 Pos: [15.6925  0.      0.8775] angle 0
time=1661421763.2041876 Pos: [15.7325  0.      0.8775] angle 0
time=1661421763.2447147 Pos: [15.7725  0.      0.8775] angle 0
time=1661421763.2856712 Pos: [15.8125  0.      0.8775] angle 0
time=1661421763.3333058 Pos: [15.8525  0.      0.8775] angle 0
time=1661421763.3752701 Pos: [15.8925  0.      0.8775] angle 0
time=1661421763.4149635 Pos: [15.9325  0.      0.8775] angle 0
time=1661421763.4544735 Pos: [15.9725  0.      0.8775] angle 0
time=1661421763.4932156 Pos: [16.0125  0.      0.8775] angle 0
time=1661421763.5319126 Pos: [16.0525  0.      0.8775] angle 0
time=1661421763.5704849 Pos: [16.0925  0.      0.8775] angle 0
time=1661421763.60955 Pos: [16.1325  0.      0.8775] angle 0
time=1661421763.6487756 Pos: [16.1725  0.      0.8775] angle 0
time=1661421763.686929 Pos: [16.2125  0.      0.8775] angle 0
time=1661421763.7276473 Pos: [16.2525  0.      0.8775] angle 0
time=1661421763.7669845 Pos: [16.2925  0.      0.8775] angle 0
time=1661421763.8054893 Pos: [16.3325  0.      0.8775] angle 0
time=1661421763.8454173 Pos: [16.3725  0.      0.8775] angle 0
time=1661421763.8855295 Pos: [16.4125  0.      0.8775] angle 0
time=1661421763.9244313 Pos: [16.4525  0.      0.8775] angle 0
time=1661421763.9632733 Pos: [16.4925  0.      0.8775] angle 0
time=1661421764.0024784 Pos: [16.5325  0.      0.8775] angle 0
time=1661421764.0429928 Pos: [16.5725  0.      0.8775] angle 0
time=1661421764.0811446 Pos: [16.6125  0.      0.8775] angle 0
time=1661421764.1200733 Pos: [16.6525  0.      0.8775] angle 0
time=1661421764.1589055 Pos: [16.6925  0.      0.8775] angle 0
time=1661421764.1987119 Pos: [16.7325  0.      0.8775] angle 0
time=1661421764.2378695 Pos: [16.7725  0.      0.8775] angle 0
time=1661421764.2761624 Pos: [16.8125  0.      0.8775] angle 0
time=1661421764.3143604 Pos: [16.8525  0.      0.8775] angle 0
time=1661421764.3541758 Pos: [16.8925  0.      0.8775] angle 0
time=1661421764.4002168 Pos: [16.9325  0.      0.8775] angle 0
True: Accepted
